6e7c0185fda0b6211274db748205994ee1468cfb30e2023d,4769,Where was the place of death of Kamures Kadın's husband?,['Constantinople'],Beaulieu-sur-Loire
55acb15a501d22031778ff4ccb655e787668b617d911daa9,4957,What is the place of birth of Bernard (Son Of Charles The Fat)'s father?,['East Francia'],"Melun, France."
57543e0892f90733bf97dc270cdb36eb9bf8e2230940bcb9,2540,"Which film has the director who died first, Tex And The Lord Of The Deep or Henry Goes Arizona?",['Henry Goes Arizona'],"

The director of Henry Goes Arizona died first. (Edwin L. Marin)"
2d1951b62f317038d28f6ac6a2b21e9d2e7f921ea528948b,8759,Which country the performer of song I Believe In Your Sweet Love is from?,['United Kingdom'],Wales
b126cad8f81aed3c5cc29c20c25b1adc7d1f33e1c4e264c3,5527,"Which film whose producer was born first, All-American Co-Ed or Lagu Kenangan?",['All-American Co-Ed'],Earlier: All-American Co-Ed.
188123e1b35a7de33fc44a40b55ab9ff0b59d29dc30f9148,3859,What is the place of birth of the director of film A Chrysanthemum Bursts In Cincoesquinas?,['Buenos Aires'],"Buenos Aires, Argentina"
5ff6349ea0b2ecb882f535ff3cec2f9c012d3468fb7b912e,5695,Who is the mother-in-law of Louise Of Mecklenburg-Güstrow?,['Charlotte Amalie of Hesse-Kassel'],Duchess Magdalene Sibylle of Holstein-Gottorp
314e76591d11d30d2bd59b2f12b671e873b786656f19956d,3954,Where was the place of death of Agnes Of Hohenstaufen's husband?,['Brunswick'],"

The husband of Agnes Of Hohenstaufen died in 1253."
7140432f1c424674d04ea819fa63f85aa4f154d72ab66285,3690,Who is Marcus Annius Libo's aunt?,['Vibia Sabina'],"

Haru, daughter of Saigō Takamori, is Kawamura Sumiyoshi's wife. Therefore, Saigō Takamori is Marcus Annius Libo's uncle."
3292d2bcbbf8fc4816d168bcb7f81c13341198da1e88b903,1120,"Which film was released more recently, Bajo Otro Sol or Riding The California Trail?",['Bajo Otro Sol'],"
Bajo Otro Sol was released more recently."
5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,3219,Who is the mother of the director of film Dalida (2017 Film)?,['Marie Laforêt'],Lisa Azuelos
f67db35cb225c73bb753006bd14fab03942bbe0157a74979,10498,Who is the spouse of the director of film Streets Of Blood?,['Sandra Nelson'],"

Sandra Nelson"
96500ef697df70106798988a9065594622cdeff67156cd20,4570,When is Henrietta Maria Of Brandenburg-Schwedt's father's birthday?,"['May 19, 1669']","
Great Elector, 1669."
5a867841d94c9f88f3bc0c333e93484486b09341db474bd6,3496,"Where was the place of death of Sancha Of Castile, Queen Of Navarre's mother?",['Palencia'],"

Sancha's mother died in Pamplona."
059802de84ebd63ee99284c9cb2b7db2d45ca66c55e68ee1,3934,"Which film was released more recently, Dance With A Stranger or Miley Naa Miley Hum?",['Miley Naa Miley Hum'],"
Miley Naa Miley Hum released more recently."
fcc4a49fbe72f1b8ffef144e2e9d85bfc8897ba2864fd521,3324,"Which film has the director who is older, Space Probe Taurus or Tom Mix In Arabia?",['Tom Mix In Arabia'],"

The older director is Lynn Reynolds."
633204c891118a6f3d1ae62d7b444c2ee02ad0cbae4876cc,2708,"Which film has the director died later, Seven In The Sun or Daughter Of The Jungle?",['Seven In The Sun'],"

Later: Seven In The Sun. (Jean Rollin died later for Le Masque de la Méduse.)"
977f59ef09f7cc4ad6c71fc18d8b60e818e07a43cd7bee92,4218,"Which film was released first, Vacations In Majorca or Dr. Socrates?",['Dr. Socrates'],"

Earlier: Vacations In Majorca"
5c3829f10f9daf565e9b5b52ca19f5c044550e916479da74,6736,"Which film has the director born later, Woman In The Moon or Changeland?",['Changeland'],"

Later: Changeland"
0a64d8873482d91efc595a508218c6ce881c13c95028039e,2046,"Who is younger, Peter Rosegger or Ruel Redinger?",['Ruel Redinger'],"

Peter Rosegger is older. (by 17 years)"
44b7f326c7b3c430968c237ee4017425d03eef586d5d6cb7,2898,Who is Pyotr Karatygin's sibling-in-law?,['Alexandra Kolosova'],"

Pyotr Karatygin's brother-in-law is Vasily Karatygin."
85d2e8c38cc3b6f464eae6d84ef2df5f41807c9f8bf3aac8,7833,Who is the spouse of the performer of song This Time (Waylon Jennings Song)?,['Jessi Colter'],"

The spouse of Waylon Jennings at the time of writing and performing the song 'This Time' was Jessi Colter."
1038dcf795ffefdb5d947e54a7e2d3b04d73895e482fd324,2351,Are Twin Cairns Island and Nova Zembla Island located in the same country?,['yes'],"Yes, they're in Canada."
62616c28af945825f87a95c47c1783dc284b06ec2d447402,2189,"Who died first, Erich Haenisch or William Pooley?",['William Pooley'],"
Erich Haenisch died first, in 1966."
a3c88e70534d79b432d32c0b53d0d181c957b353f658dc95,4845,What nationality is the performer of song You Can?,['Sweden'],"

The performer of the song You Can is Madleen Kane, a French singer."
63df7238a0005c6bffc122ca97570a95eb1d3711abaee205,1412,Do Nick Varner and Carl Duser share the same nationality?,['yes'],"

Yes, they are both American."
c94e0220a7c5dadee3094df576df766b6d1a15b6c6e21011,4784,"Which film has the director who died earlier, Melody Of The World or Ladies Love Danger?",['Melody Of The World'],Earlier: Melody Of The World.
cab5465c3f7663e5d72c15a32bc04c8a917dac3c03828814,2868,Where was the place of death of the composer of film Miracle Of Marcelino?,['Madrid'],"

Seville, Spain"
be0651d84c04af5de43e28cf89e78d7e87490e637167632e,3211,Who is the mother of the director of film Atomised (Film)?,['Gisela Elsner'],"

Oskar Roehler's mother"
ef73e58876b94a997d928ee13b7ac7cdb8b8aa0bac856a92,4142,"Which film has the director who died later, The Great Man'S Lady or La Belle Américaine?",['La Belle Américaine'],"

The Great Man'S Lady (Robert Dhéry)"
7940c60a5ff2d81b62d118253577d1d891057ca45695e91a,3277,What is the place of birth of the director of film Sweepstakes (Film)?,"['Oklahoma City, Oklahoma']","Albert S. Rogell was born in Oklahoma City, Oklahoma."
a88430cef36a0222c3c30780328ff266b16325a7ec723a97,4240,Where was the place of death of Shahnawaz Bhutto's mother?,['Dubai'],"

The passage does not provide the place of death of Shahnawaz Bhutto's mother. It only mentions that she is buried in the Bhutto family mausoleum in Garhi Khuda Baksh in Sindh."
0bcff697444354703dd1e8987a709b8ed2f44bf9d6b2d320,4966,Where was the performer of song Égérie (Song) born?,['La Trinité'],French rapper Nekfeu was born in Paris.
24e27e943be014d4549674d581cdc20fdae92fa3d9cd256c,4350,Who is the father-in-law of Duke William Of Mecklenburg-Schwerin?,['Prince Albert of Prussia'],Prince Albert of Prussia
0c43156b7d6bc17425a89dc6c6d48fc8c2c72ac9eba55a87,562,Are Gut (Crișul Alb) and Gepiș both located in the same country?,['yes'],"
Yes, both in Romania."
64d6357ab735a8542112f87893a6e7c89b1b307bdb0e24c7,3847,Where was the place of death of Anne Devereux's husband?,['Banbury'],"

The passage does not provide the answer to the question. Anne Devereux's husband, William Herbert, died in Northampton, England."
9ef1c9e836fb3844fe16369a346088af89b8da29e24aab1f,2779,"Who is Sir William Gore, 3Rd Baronet's paternal grandfather?","['Sir Paul Gore, 1st Baronet']","
Sir Paul Gore, 1st Baronet."
f11ac580e22d7d0e3da7cf1c725c8def8aef4aa891baa07a,8314,Which country Nizar Al-Mustafa's father is from?,['Fatimid caliphate'],"

The father of Nizar Al-Mustafa is from Egypt."
884614fa7d0fe723587d2f2677d3f2143cd13ab74391bea6,3761,Where was the wife of Lou Breslow born?,"['Dayton, Ohio']","

Born in Dayton, Ohio."
ec4ba162decfc8dd03ccbca7832f3cecf985a5542e70dec1,11373,Who is the spouse of the director of film Ann Carver'S Profession?,['Ona Munson'],"

Gene Raymond"
9c5350cca5afdd1a7254dbc26b3642401551473f4b071ce6,3866,"Which film came out earlier, The Drover'S Sweetheart or Pigsty (Film)?","[""The Drover'S Sweetheart""]","

Earlier: The Drover'S Sweetheart (1911)"
9ce10c5072e04cbd0d81d7e721fba8cf8062cc665fd32314,3459,What is the place of birth of the director of film Bhagirathi (Film)?,['Tumkur'],"Baraguru, Karnataka."
58301315eaee3256c8f5ddefb03de59d55a75d3a37aab88a,4713,"Which film came out earlier, Closely Watched Trains or Det Sande Ansigt?",['Det Sande Ansigt'],"

Earlier: Closely Watched Trains"
62453a76a4867b6d09ac435581e1a327ec5b55cf231c79f9,4261,"Which film has the director who died earlier, Il Gaucho or Bomgay?",['Bomgay'],"

Answer: Il Gaucho (1964)"
e5eb5e5215ff4d3f7a036fa1a20699d85cdfb68a7908f086,5869,Where was the place of death of Maria (Wife Of Boris I Of Bulgaria)'s husband?,['Preslav'],Beaulieu-sur-Loire
1d38c4b905f131417ce218eb86f68305a10160f9757cbeca,3504,"Which film came out first, The Pyrammmid or Revolt Of The Praetorians?",['Revolt Of The Praetorians'],"

Earlier: The Pyrammmid"
c1b46a5458b15fdbfcd264b7e26e42d2cbaafb0e6dc5f48d,10582,Are both directors of films La Morte Vivante and Stranger On Horseback from the same country?,['yes'],"Yes, both French."
98ead8987446388d37301c03d7d9f24e2f511a9e0c10bcdf,5584,What is the cause of death of Constantia Eriksdotter's father?,['poisoning'],Arsenic poisoning.
d267c5682ee42c1a570524a4b129fa908997a0ecfe07f8f6,5631,What nationality is the director of film Postmortem (1998 Film)?,['America'],American.
fac1e789f954097c329b2709c591f0b35841438b14d08784,8829,Which country Keōpūolani's husband is from?,['Kingdom of Hawaii'],Hawaiian nobleman
c9e8d02824dfbdf95fe9f90c45dc13bc12f45b6969b1467b,2674,"Which film came out earlier, X-Paroni or Mi Novia Está De Madre?",['X-Paroni'],"

X-Paroni came out earlier. (1964)"
f77d9c5f3892f245b951dfd32e935473f63a4c6b565e31a9,6052,"Which film was released earlier, August Underground'S Penance or Vasantha Raagam?",['Vasantha Raagam'],"

Vasantha Raagam released earlier."
eb1478ef3d4926564e153e99fd139c87e59cfaee49caac88,6337,Who is the father-in-law of Hong Ra-Hee?,['Lee Byung-chul'],Lee Kun-hee
259e029da053a54f862f2455f3b92fb5f1b810647f1c1825,4501,Who is Isabella Of Bourbon's paternal grandfather?,"['John I, Duke of Bourbon']","

Answer: Archambault VII, Count of Bourbon."
70923ff731dcad518ecdcdc8b53e165e8515a96ecf8f23c7,10742,What is the date of death of Duleep Singh's father?,['27 June 1839'],"

Answer: 1839 (Maharaja Ranjit Singh died in 1839)"
a14e739445167b1be10d3a125f958a244c4b378261598a57,3888,What is the place of birth of the director of film Gunsmoke (Film)?,['Gura Humorului'],Nathan Juran was born in Austria.
32092cc7b80094b9c8914c1f70000295aefc4a985747b0ed,5091,"Who is the spouse of the performer of song Et Moi, Et Moi, Et Moi?",['Françoise Hardy'],"

The answer is: Hadi Kalafate.

Explanation:
The passage mentions that Hadi Kalafate was the bassist in El Toro et les Cyclones, the band that Jacques Dutronc was a part of before he began his solo career. The song Et Moi, Et Moi, Et Moi was originally recorded with Hadi Kalafate on vocals, but Dutronc later recorded his own version. Therefore, Hadi Kalafate is the original performer of the song Et Moi, Et Moi, Et Moi."
0c4dd15b43d1061d372c11946aa71630926e2570f333f538,8386,"Who lived longer, Charles Wheatstone or Jean-Claude Lauzon?",['Charles Wheatstone'],"

Charles Wheatstone lived longer. (73 years)
Jean-Claude Lauzon lived shorter. (43 years)"
ececb22cb4bba60194702771c0d4de89658a4798d7efa1a1,1917,Where was the place of death of Thomas E. Noell's father?,['Washington'],"

The place of death of Thomas E. Noell's father was in Washington, D.C."
da746ca10a31021be62e267f4e1407178b3f4a2d340672d3,9611,"Which film has the director died first, Our Agent Tiger or London Melody?",['London Melody'],"

Neither film, Jean Rollin died in 2010."
b8ffb375e75ee2976b8825d05d48c34638c7ffeb6d67baff,3208,Who is the paternal grandfather of Diego Fernández De Oviedo?,['Flaín Muñoz'],"

Fernando Bermúdez de Cea"
259c17d6e4a5e4c74669836fec3c6de0730bf65e67e6d988,4398,Who is the child of the director of film The Trouble With Cali?,['Mira Sorvino'],"

Mira Sorvino"
8af3f07b73fabc0cc4ef4e6928818d1ff08ead9f41a5085a,1863,Are Ding Yaping and Johann Christian Gustav Lucae of the same nationality?,['yes'],"

Ding is Chinese, Lucae is German."
3816f7d8e90a5497a1c0e415bf25218037c690e8e4d0d016,3211,"Which country Dorothea Of Denmark, Duchess Of Mecklenburg's father is from?",['Norway'],Denmark
025911ff0afd34976b0a800c198c4117f95edfcd7b64bb24,4438,What is the cause of death of Heonjong Of Goryeo's father?,['illness'],"

The father of Heonjong Of Goryeo died naturally."
cdf0b77af7d55cc9a3424613604e8dbabe7a01e4869ad502,10562,Where did Mary Of Woodstock's mother die?,['Harby'],"

Eleanor of Castile died in Seville."
1ff4dc6c1f7c02445945ced1b35a08544d7ba76089675883,3401,Which award the director of film Tiramisu (2002 Film) earned?,['Hong Kong Film Award for Best Director'],"

Hong Kong Film Award for Best Director"
c7347f362602f3a0be4b051c0b68219e0648afa64772bd30,1680,What is the date of death of the director of film Nallavan Vazhvan?,['3 September 1992'],"

The date of Neelakantan's death is unknown."
0cf27c68148c99571860af561ce5f64c4524fde278defc63,3026,"Who died first, Frederick Cleveland Morgan or Nathaniel Mclenaghan?",['Nathaniel Mclenaghan'],"
Answer: Morgan died later."
93ff7c9369b6ff2f37896b54f6e4d8ff91c125f78ae8bf9a,3749,Where did the director of film Balls Out (2014 Film) graduate from?,['Tisch'],Tisch School of the Arts
550f734c7ef908fcfe6b1b7e761826340f00abaa5eb305a0,2697,"Which film whose director is younger, Cuchillos De Fuego or A Woman Has Killed?",['Cuchillos De Fuego'],"

Younger film: Cuchillos De Fuego (1990)"
860a0ad0039969cc7f01d512df2b0ea283d8f7d0c08886e5,4003,"Which film was released earlier, Moment Of Danger or The Ballad Of Josie?",['Moment Of Danger'],"

Moment Of Danger - 1960. The Ballad Of Josie - 1967."
3723ec96e3b1af88c73edaa0a5e87f20194d9d212a67b615,2425,"Which magazine was established first, Rock Street Journal or De As?",['De As'],"

Earlier: Rock Street Journal"
60735709da9cbdd65bab0a11d1a0991ec842fe74d1ab583b,4134,"Which film has the director who died first, The Piper'S Price or The Blonde From Singapore?","[""The Piper'S Price""]","

The Piper's Price (1917)"
76a7a3db55c966560ad3e8d34037602d4d12714980898b78,5918,Are H. H. Hunnewell and Bob Flanigan (Singer) of the same nationality?,['yes'], American citizens.
efea9c05de081efb7ef76741d3f24da2e993d54d99677b72,4323,"When was Antoine Philippe, Duke Of Montpensier's mother born?",['13 March 1753'], Marie-Adélaïde was born in 1753.
435fae9b23d8b22e85a57cfd8ceb8541dea5b0c551acc3a9,7162,"Which film has the director who died later, True To The Navy or No Trees In The Street?",['No Trees In The Street'],"

The director of True To The Navy died earlier."
3ee59c959e64a29c8a30263816ad47b76ffab36e5b8859ee,3129,What is the place of birth of the director of film Ninamaninja Kalpadukal?,['Methala'],"

Marshall, Indiana (for Jesse E. Hobson)
Near Perumbavoor, Kerala (for N. N. Pisharody)
Dublin, Ireland (for Dana Blankstein)
Fredrikstad, Norway (for Olav Aaraas)

Passage 0 is about the Malayalam film Ninamaninja Kalpadukal, directed by N. N. Pisharody.
Passage 1 is about Jesse E. Hobson, the director of SRI International from 1947 to 195"
43cf26663f3b4cec7a8ea68d56909201a2d1b1ad82512190,5610,"Which film came out earlier, Alkohol or Night Of Dark Shadows?",['Alkohol'],"

Earlier: Alkohol (1919)"
77a79ad1902a4732e8030d79380395b7e614d65de3cdd038,1138,"Which film whose director is younger, Many Tanks Mr. Atkins or Do Musafir?",['Do Musafir'],Younger director: Roy William Neill.
f0523a41000b43996413780968b611c3f4d28b87f4acc859,1241,Are Revolt In The Big House and The Fugitive (1914 Film) from the same country?,['no'],"

No, different countries."
6a60fa19187345478a447b63d8f52a1cb5341e964cda29db,2516,Where was the composer of film Consenting Adults (1992 Film) born?,['New York'],Michael Small was born in New York City.
78227cb74e7b2401070e50abff8069510f5e5ccec0a2479f,3675,"Which film has the director who died earlier, Tiger In The Smoke or Contragolpe?",['Contragolpe'],"

Earlier: Tiger In The Smoke (1956)"
f7abcc33c22de53769935182a278a199e9f263a12e56673e,3052,Where was the place of death of the director of film Jail Yatra?,['Mumbai'],"

Mumbai Hospital"
24a43c1b071d8bb99f51fec368dbc438cf7aea1f549ea195,4756,"Which film came out first, F The Prom or The Comedians Of Comedy?",['The Comedians Of Comedy'],"

The Comedians Of Comedy (1967) came out first."
89530e21fb2f36eb499cea025efa9c80b10049f72945bfb6,5772,"Which film has the director who was born first, Tombstone Rashomon or Waiting For The Clouds?",['Tombstone Rashomon'],"

Earlier film: Tombstone Rashomon"
e8c2e5c8d393b186e21c75788f7e93efeaef12a9c44880d9,4828,"Which film has the director who was born earlier, Dhuen Ki Lakeer or Bomma Borusa?",['Dhuen Ki Lakeer'],"

Earlier: Dhuen Ki Lakeer (1974)
Born earlier: Kishore Sahu (1915)"
d7f6203bfe33e28a517ed4214f515fb80671c48edd4720a6,10456,"Which film has the director who was born first, Perdón, Viejita or Smokey And The Bandit?","['Perdón, Viejita']","

Earlier Argentine film."
517da14d56782303ccf8ec057b86bf43169b6f2edcd6d0f1,2748,Where did the director of film American Gothic (2007 Film) graduate from?,['University of Wisconsin'],University of Wisconsin-Madison
300ccba91f776e583d418d6d9ecc5e1bdca7bd80580cd36e,4526,Was Dudley Russell or Juan René Serrano born first?,['Dudley Russell'],"

Dudley Russell was born first."
81c8cd41355e5f0489dad4010b5fd414b817f7a9134affc2,3620,"Who was born first, Vytautas Straižys or Mirjam Polkunen?",['Mirjam Polkunen'],"

Earlier birth: Vytautas Straižys (1936)"
0c8d9e57340d06b13e75f1dd42ddb5f08c1203fb62632353,9479,Where did Grand Duchess Elena Vladimirovna Of Russia's father die?,['Saint Petersburg'],"

The father of Grand Duchess Elena Vladimirovna of Russia died in 1992."
544828db02efd1313bfc0a1bdeb8c3df5985c299254b0222,3592,Where was the director of film The Dinner (2013 Film) born?,['Eindhoven'],Dutch-born American
f5cf6d94b9e4e7adfc30d262396bc29e201d9e07ead1d088,3828,"Which magazine was established first, Women'S Suffrage Journal or Mostar (Magazine)?","[""Women'S Suffrage Journal""]","

Earlier: Women'S Suffrage Journal"
018c9c2d781ea2c9d57a31bd2e0ff30b55e77017a319484a,3228,What is the place of birth of Carrie Watson Fleming's husband?,"['Fairmont, West Virginia']",Born in London.
93ef40c0bfa088c2a2dd3302976a950cba3e8d97767f65ce,2305,"Which film has the director who died earlier, Mayor Muthanna or The Market Of Souls?",['The Market Of Souls'],"

Answer: Mayor Muthanna (1969)"
e15605da0c5b6f02c85aff9f1f683d3f85d211c083792ecb,4201,"Do both films, The Glass Castle (1950 Film) and The Ferret (Film), have the directors who are from the same country?",['yes'],"

Yes, both French."
bf2899717e8d7d3d83d865ca5ff59e26d7f647e6025e2d52,4417,Where was the father of Muhammad Al-Nasir born?,['Morocco'],Born in Tunisia.
57db7adad0b62b8a396fd45937030d876ecd02153b8a931e,8701,Where was the place of death of Enheduanna's father?,['Akkadian empire'],The place of birth of Enheduanna's father.Sargon of Akkad.
ce6a3aae400b3f5f028504fec37d7be8b447bd0cb1a0cff5,4580,"Which film whose director was born first, Solemn Promise or Tarzan The Magnificent?",['Tarzan The Magnificent'],"

Earlier: Solemn Promise"
c997d53083dff6918a3f066cc76c824e43eb4ea21de33c51,3774,"Which film has the director who was born later, The Man Is Armed or Wolf Warrior?",['Wolf Warrior'],"

Later: Wolf Warrior"
184929a3ff00c41a966da9d53444da794af70ce90d624205,3718,Who is the paternal grandfather of Trịnh Doanh?,['Trịnh Bính'],Trịnh Cương
56db201f810a3d01b7d14e8e9e6dd94820ecaf2f4a86b2b9,4854,Where was the director of film Hellcats Of The Navy born?,['Gura Humorului'],"

The director of Hellcats Of The Navy was born in Marshall, Indiana."
fefa6cc344f63fdceda9662af921fdcdf645abb8fe87ea73,7562,Where was the performer of song Feelin' Myself (Nipsey Hussle Song) born?,['Crenshaw'],"
South Central Los Angeles"
9b0dc01a1388db020e5c5c428a002d099f8a35544e9b6261,3065,"Which film whose director is younger, Winter Sleepers or Poveri Milionari?",['Winter Sleepers'],"

Winter Sleepers (1997) is younger."
34896de8d6a2c70e09b6dc3d113475a58899961d2aa356b3,4040,Who is the paternal grandfather of Bruno Ii Von Berg?,['Adolf II of Berg'],"

Adolf III of Berg"
