10bc38f76e4c289c34c3bad79da384763efb03b79c19d98b,2246,"Who is older, Maksim Kedrin or Peggy Pettitt?",['Peggy Pettitt'],"

The correct answer is: Maksim Kedrin is older. He was born on September 21, 1982, while Peggy Pettitt was born on February 8, 1950."
d222c2ad4ec9ae9a46900e5d0cc6653c72760ed24077b7fa,2880,"Which film was released more recently, Free China: The Courage To Believe or The Rebel Set?",['Free China: The Courage To Believe'], The correct answer is: Free China: The Courage To Believe was released more recently.
7a35cea15d31d9e58aa0be79ce68499e365ba3a55c7456e5,3075,"Are both villages, Little Rock Village and Jamal Beyg, located in the same country?",['no']," Yes. Both villages, Little Rock Village and Jamal Beyg, are located in different countries. Little Rock Village is located in the United States, specifically in Illinois, while Jamal Beyg is located in Iran."
baf705ab274b5f13bc3bb9d0807a2042a4681a3ef60a6719,3099,"Which film whose director is younger, The Goose Woman or You Can No Longer Remain Silent?",['You Can No Longer Remain Silent']," The correct answer is: The Goose Woman was directed by Clarence Brown, who was born in 1890. You Can No Longer Remain Silent was directed by Robert A. Stemmle, who was born in 1903. Therefore, Clarence Brown is older than Robert A. Stemmle. However, the question asks which film whose director is younger, so the correct answer to the question as asked is that The Goose Woman was not the film whose director is younger."
69a87bbff8b28f72b9fe9fc39b9c920466f6f939e8289675,2556,Where was the director of film La Grande Meute born?,['Vouhé'],"

The correct answer is: Jean de Limur was born in Vouhé, Charente-Maritime, France."
336f4ca1a6c9a0eb88b4620d111a2f99412fafde0ccda30f,1594,Are Edmonton/Twin Island Airpark and Mayerthorpe Airport located in the same country?,['yes'], Yes. They are both located in Canada.
36a31748c55843a2c648cdf6950227889b90f9fd10707c64,3775,"Which film has the director who was born later, The Man Is Armed or Wolf Warrior?",['Wolf Warrior'], The correct answer is: Wolf Warrior.
448ddfeb3a427402454dcd05d7b41bd39204415877001ebb,3654,Where did the director of film I Live On Danger die?,['Encino'],"

The correct answer is: Sam White died peacefully at his Encino home."
f2ed3f27a7f66e531b09f0eb6e57275ed822f1e5376e3530,3828,"Which film came out earlier, Just Friends or Enkeyo Ketta Kural?",['Enkeyo Ketta Kural'],"

The correct answer is: Enkeyo Ketta Kural came out earlier. It was released in 1982. Just Friends was released in 2005."
13544cb436cbe98f1b565d58244f53f8b38eb63b4a5177e4,3193,Who is Domhnall Mac Alasdair's paternal grandfather?,['Domhnall mac Raghnaill'], Alasdair Mór mac Domhnaill
14d2d8683a1b9eeec9c699b34d541076b43ecdd3eb37b30f,2549,"Who is John Of Luxembourg, Count Of Soissons's maternal grandfather?","['Robert of Bar, Count of Marle and Soissons']","

The correct answer is Marie, Duchess of Savoy and Anne of Cyprus."
5ea1b7cf56629956855b229046acb45cc77f03b262ce7aaa,3722,What is the cause of death of director of film Disgraced!?,['Parkinson'],"

The correct answer is: Parkinson's disease."
dde2c006bfa530403e8c9bafc6497d0e65aad8cf1b6813ee,3256,Which country the director of film Mrs. Gibbons' Boys (Film) is from?,['French'],"

The correct answer is: The director of film Mrs. Gibbons' Boys is from France."
8ef697f16406fa0adcfe2782da3091e6a4000ce420f70720,3155,"Who is the mother of Nicholas Crispo, Lord Of Syros?",['Fiorenza Sanudo']," The correct answer is: Fiorenza Crispo, daughter of Francesco I Crispo, tenth Duke of the Archipelago, is the mother of Nicholas Crispo, Lord Of Syros."
1f1f8f7d0e3fe9ec70cf846d6d3f8e64167a9d3a571484f9,2553,"Who is the paternal grandfather of Louis Iv, Count Of Chiny?","['Albert, Count of Chiny']","

The correct answer is: Albert I, Count of Chiny."
478b8a4df45d2ca383f2a7b1f446915ade95b4d32be9229f,2670,"What is the date of birth of George Ernest, Count Of Erbach-Wildenstein's father?",['16 December 1597']," == The correct answer is: George Ernest, Count Of Erbach-Wildenstein's father, George Albert I, was born on 16 December 1597."
883b4b8a680112178587dfb9511033c219999312a8e283e8,3303,What nationality is the director of film World And Time Enough?,['United States'], Eric Mueller is an American director.
54a23d6cb838dd2a56c1ef30e4b4ecf742735f659c470879,2666,Where was the director of film The Dangerous Talent born?,['American'],"

The correct answer is: George L. Cox was born in Marshall, Indiana."
89c07ef3f30f2e55bae0db0e61b73f9213bf9cac755d3add,1981,"Which album was released more recently, Full Length Lp or Blow In The Wind?",['Blow In The Wind'],"

The correct answer is: Blow In The Wind was released before Full Length LP.

Blow In The Wind was released in 2001, while Full Length LP was released in 1991."
36844ec83d10cb7589958db002ce0acf4524a1bd5f23dc22,3719,Who is the paternal grandfather of Trịnh Doanh?,['Trịnh Bính'],
468e9ec2970d43aaea9e630d607c971e70bfc4488c526d65,2836,Are Breville and Jakab Industries both located in the same country?,['yes'], == The correct answer is: Yes. Both Breville and Jakab Industries are located in Australia.
c37d17a5c509660a9c90556ef5c695867186af73a9ab4390,2422,"Which film was released more recently, Eager Bodies or We Dive At Dawn?",['Eager Bodies'], The correct answer is: Eager Bodies was released more recently.
b18a8d110828baf5ddd8cb6c3f7bc31fa54f8e47523cf13f,3582,Where was the director of film Ashwamedha (Film) born?,['Channapatna'],"

The correct answer is: Jesse Edward Hobson was born in Marshall, Indiana."
e8414789dbe64525d8927dc2ff636d000a1f12af8d03b3a8,2193,"Which film has the director born earlier, Dos Basuras or Day Of The Painter?",['Dos Basuras'],"

The correct answer is: Dos Basuras. Kurt Land was born in 1913. The film Day of the Painter was made in 1960."
4015ec843357a57ba15b7c35c8009145d500a305dbd67416,3229,"Who was born first, Lương Hoàng Nam or Ross Mcmillan?",['Ross Mcmillan'],"

The correct answer is: Lương Hoàng Nam was born first."
512800a34732b97170358b8e1372c0f708126ae08372c441,3321,"Which country Eric Longlegs, Lord Of Langeland's father is from?",['Danish'], Denmark
a7fc0716a3d94af7381c25a4e1c0eb2e697631de06c9ebb2,3048,What is the place of birth of the director of film Northville Cemetery Massacre?,"['Toronto, Ontario']","

The correct answer is: Fredrikstad, Norway (for Olav Aaraas, not William Dear)"
b9995c8b89dd0bc26c2f2b4a77c7604ca4b60339b79a7744,3535,Which country the director of film Secrets Of A Door-To-Door Salesman is from?,['United Kingdom'],"

The correct answer is: The director of the film Secrets Of A Door-To-Door Salesman is from the United Kingdom."
5e46e20a637625300d8e198a1d11435e9c83592bb527321a,3039,Where did the director of film The Little Door Into The World die?,['London'],"

The correct answer is: In Tooting, London, England."
4bc4e1176125b7f02876ca7fe1a08ec4d69b220e5a43f36f,2976,Where was the place of death of the director of film The Divine Nymph?,['Rome'],"

The correct answer is: Giuseppe Patroni Griffi died in Rome."
6ed335d2f7555854fe36dce42f97d56693aba9a53fe82406,2916,"Which film was released earlier, Battle For Brooklyn or Crime In The Streets?",['Crime In The Streets']," Battle For Brooklyn was released earlier. Battle For Brooklyn premiered in Toronto at the HotDocs Film Festival on April 30, 2011, while Crime In The Streets was released in 1956."
10f214e9e44886b887a7fe742c949ab4d18d851df9ee68d2,3614,Where did Agnes Of Meissen's mother die?,['Frankfurt'],"

The correct answer is: Agnes Of Meissen's mother died in Frankfurt-am-Main."
08329413599479c4da9c37f070361d36e0a440aa56deda69,3787,Which award the director of film Mithunam (2012 Film) received?,['Nandi Awards'],"

The correct answer is: Tanikella Bharani received the CineMAA Award Special Jury Award for Best Direction for the film Mithunam (2012 Film)."
4a4a07a6b382ffd4b59514dc2c3f2263cd97e0a17ef08897,3248,Did Kenneth Duberstein and Lee Mcgeorge Durrell share the same nationality?,['yes'],"

The correct answer is: Yes, they are both American."
4eb5e12b259e10e05b72f9afe6c05e40bf42a1911896e417,3253,"Are both museums, Halifax Historical Museum and William P. Didusch Center For Urologic History, located in the same country?",['yes'], Yes. Both museums are located in the United States.
d0719e52ba728ca7ce774af5f3800a9096561ed96e75594e,2049,Are Kakwa River and Bighead River located in the same country?,['yes']," Yes, both Kakwa River and Bighead River are located in Canada."
853a76d5cce07034f8d10c1f94bd8beb70f4e34f4a5638ee,2816,"When is Henry Ii, Margrave Of The Nordmark's father's birthday?",['1070'],"

The correct answer is: Lothair Udo III, Margrave of the Nordmark, was born around 1070."
41787a3d84bc8bec3d0d10839881ec35adfb4142d49b5482,1252,When is the director of film Les Tuche 2 's birthday?,['5 January 1964'], The correct answer is: Ian Barry was born in 1950.
37eb33998e8bd7ffe40969ac3161ad695983fcf651dac639,2859,Do Thomas Wykes (Chronicler) and Robert Simpson (Meteorologist) have the same nationality?,['no'], Yes. Both Thomas Wykes (Chronicler) and Robert Simpson (Meteorologist) are English.
4eeccc001e35bae71774c67f0e0041ba5da92bfed98ae62f,1507,"Who is younger, Vrindavan Lal Verma or Kerem İnan?",['Kerem İnan'],"

The correct answer is: Vrindavan Lal Verma is older than Kerem İnan."
444af702474de881b7b810a1aa62ff8de378e213c31300fe,3218,When was John Scott (Died 1533)'s father born?,['1459'], The correct answer is: Sir William Scott of Scot's Hall was born about 1459.
72b0975d7878f72d5b0142cf8e1551a8b8f124eaaa99a715,2980,"Which film has the director who was born first, Our Crazy Aunts or Dearest (2014 Film)?",['Our Crazy Aunts'],"

The correct answer is: Our Crazy Aunts (1961)"
e04fb667c00a2c99ad1a1a102b81865d021708de9a64e58e,3823,What nationality is the director of film The Tower Of Lies?,['Swedish'], Victor Sjöström is a Swedish film director.
d7159102f8034cb0ad4834df59b0734f052a63c3a1d0f0bb,3621,"Which film has the director who was born first, Who'S Your Brother? or The Last Outpost (1951 Film)?","[""Who'S Your Brother?""]", The correct answer is: Who'S Your Brother? (1919 Film)
51abb90e2dff9602a1fc42256819bf66b0c6b4746a872307,2957,Where was the place of death of Halldóra Eldjárn's husband?,"['Cleveland, Ohio']"," The correct answer is: Beaulieu-sur-Loire, France."
be2f02ca083a2f21854d8f24984ac450cf11215000ec1910,987,What is the date of death of Parimala Nagappa's husband?,['8 December 2002'],"

The correct answer is: The date of death of Parimala Nagappa's husband, H. Nagappa, is between 2002-12-08 and 2002-08-25."
c67a466a8e3d23bf26e8943352ef9239007495c8bd6febec,3515,Was Shahanuddin Choudhury or Domenico Distilo born first?,['Shahanuddin Choudhury'],"

The correct answer is: Domenico Distilo was born first."
eb67e4946d8c54784c30aa61dc756d82e2ed9030765f3ca5,1894,"What is the date of death of William Jolliffe, 4Th Baron Hylton's father?",['26 May 1945'],"

The correct answer is: William Jolliffe, 1st Baron Hylton died in 1876."
b6fdd8f9d56c029b83580e36d6b3642dbb387a9d60da03df,1765,Who is the father of the director of film Sources Of Life?,['Klaus Roehler']," Oskar Roehler? No, the correct answer is Klaus Roehler."
8e5c5292e42825f60d52f62ffc53006513725eb27a831c48,2436,Are both The Bloom Of Yesterday and Fireworks (1954 Film) from the same country?,['yes'], The correct answer is: Yes. Both The Bloom Of Yesterday and Fireworks (1954 Film) are from Germany.
180297f3e27b4439fddc8a088a52f37a1bae1605d57602f2,3513,"Which film whose director is younger, Mr. Fix-It or People Not As Bad As They Seem?",['People Not As Bad As They Seem'],"

The correct answer is: Mr. Fix-It. Mr. Fix-It was directed by Darin Ferriola, who was born in 1973. People Not As Bad As They Seem was directed by Rauni Mollberg, who was born in 1929."
214b402d003800d93cac0719cd79368392a320201cef08c9,3223,What is the place of birth of the director of film Sweet Substitute (Film)?,"['Johannesburg, South Africa']","

The correct answer is: Larry Kent was born in Johannesburg, South Africa."
0d5f36c56955cf6fd4509bacb40473a5f5a3e01e8638e0a9,1717,"Which film came out earlier, Where Are You? I'M Here or Patnam Vachina Pativrathalu?",['Patnam Vachina Pativrathalu'], The correct answer is: Patnam Vachina Pativrathalu came out earlier.
67153c83335bef7039781a9416b3497c9dcf884dcd7bda0b,2571,"Which film has the director born first, Stella'S Oorlog or Don Juan In A Girls' School?","[""Don Juan In A Girls' School""]", The correct answer is: Stella'S Oorlog.
40877325ac5773a0259a6e7a86ab477a4654a4cf8f94c149,2826,"What is the date of birth of Magnus I, Duke Of Mecklenburg's mother?",['1317'], The correct answer is: Euphemia of Sweden was born in 1317.
62b8538f15d1af02f2e87a24e7ee549034906c5a870cac97,3934,Are both directors of films It'S Never Too Late (1956 Film) and The Slaughter Rule from the same country?,['yes'],"

The correct answer is: Yes, both directors are from the United States. Michael McCarthy directed It'S Never Too Late (1956 Film) and Alex Smith and Andrew J. Smith directed The Slaughter Rule."
0df95375e082998e11c14660675ca1d4d28cbf40c094fa47,3854,"Which film has the director died first, Mcguire Of The Mounted or The Man Unconquerable?",['Mcguire Of The Mounted']," The Man Unconquerable was released earlier and was directed by Joseph Henabery, who died in 1976."
edb60ceb434cc994df4b00ae08a49efb2f66a2ba0df1adf0,1889,"Who is Charles James Irwin Grant, 6Th Baron De Longueuil's paternal grandfather?",['Captain David Alexander Grant'],"

The correct answer is: Captain David Alexander Grant."
9a74e9b9111e3d13efa2b9b43c522354f7d5f3dae6ca5e96,2753,"Which film has the director who is older than the other, Women'S Weapons or She Wants Me? ","[""Women'S Weapons""]","

The correct answer is: Women's Weapons. Robert G. Vignola was born in 1882. Rob Margolies was born in 1983."
6967a9e68d49dd2ad975640d7f7f3d658d75a1c46b68c602,2359,"Which film has the director who died earlier, Tangled Destinies or The Daltons' Women?",['Tangled Destinies'],"

The correct answer is Tangled Destinies. Frank Raymond Strayer, the director of Tangled Destinies, was born in 1891. Thomas Howard Carr, the director of The Daltons' Women, was born in 1907."
6ee099c71de8536b8f73518c6ba8d3c96366caa4869aa429,3272,"Which film has the director who died first, The Flesh Is Weak or One Does Not Play With Love?",['One Does Not Play With Love']," The correct answer is: One Does Not Play With Love. G. W. Pabst, the director of One Does Not Play With Love, died in 1967. The director of The Flesh Is Weak, Don Chaffey, died in 1990."
1acac2b501c918db8649deb5d075095b32a6c6eab6541f69,2905,"Who was born first, Selahattin Seyhun or Nil Tun Maung?",['Nil Tun Maung'],"

The correct answer is: Nil Tun Maung was born first."
ec96dad9bf806f1c5597178f476df39ad6603170efabe914,2974,"Which film has the director born earlier, Everyone Else or The Girl From The Chartreuse?",['The Girl From The Chartreuse']," The correct answer is: The Girl From The Chartreuse was directed by Jean-Pierre Denis, who was born earlier than Maren Ade, the director of Everyone Else."
0292c4357991b8aba2eb4fc1f5cc48af3ce3724b33287e34,2561,"Which film whose director is younger, College Lovers or The Dixie Flyer?",['College Lovers'],"

The correct answer is: The Dixie Flyer. Charles J. Hunt was born in 1881. John G. Adolfi was born in 1888."
6d8a1896713b9716c02241ade5e30c401dea7f0dde5294b8,1495,Are Yadboro River and Pigna Barney River both located in the same country?,['yes'], Yes. Both Yadboro River and Pigna Barney River are located in Australia.
801ba86d35c6efeed83facf9986520e8a6f12e000c1b963a,3567,What is the place of birth of the director of film Martian Child?,['Eindhoven'],"

The correct answer is: Menno Meyjes was born in Eindhoven, Netherlands."
16b98a59e06d1c72b4da73f79e5c99f936e8c2fdbee29a0b,3543,"Which film has the director who was born later, A Cafe In Cairo or War Drums?",['War Drums'], The correct answer is: War Drums.
f479830ec67206a7edd48ae2ac6f8fc1f639da89caf1a0d2,1405,"Who was born earlier, Helen Clifton or Steve Barancik?",['Helen Clifton'], The correct answer is: Helen Clifton was born earlier.
ef3661117fc4fcb6bdf3ca0d2fff3c750290a808b18e9403,3821,Where did the director of film Cloudy Sunday study?,['London Film School'],"

The correct answer is: The director of film Cloudy Sunday studied at the London Film School."
313350f4cf6f6589899303d892f49d9f83a79df302126841,3994,"Which film was released more recently, Hotel Reserve or Return To The Hiding Place?",['Return To The Hiding Place'], The correct answer is: Return To The Hiding Place was released more recently.
ad729152e6da9d8dded0f7a24f7a99722af9d02e38d8446d,2085,"When did Leka, Crown Prince Of Albania (Born 1982)'s mother die?",['17 July 2004'],"

The correct answer is: 17 July 2004."
e9ee8d6374657050f223db31eca26a8d512940a7940fba4e,3571,Who is Carlo I Cybo-Malaspina's maternal grandfather?,"[""Francesco d'Este""]","

The correct answer is: Alderano Cybo-Malaspina."
07263575ae94e0561ab9d85e1227eadf18812836bc4f1dd8,2804,"Which film was released first, The Pirate'S Dream or Prem Mhanje Prem Mhanje Prem Asta?","[""The Pirate'S Dream""]","

The correct answer is: The Pirate'S Dream was released first."
e1439b2d77ce90280f85c9b3aaca79d8880aa1f7d97545ea,2903,"Who lived longer, Fredy Schmidtke or Chou Meng-Tieh?",['Chou Meng-Tieh']," Fredy Schmidtke died at the age of 56, while Chou Meng-Tieh lived to be 92. The correct answer is: Chou Meng-Tieh lived longer."
4757e04814693a1a0ddc4c330f892f678a9c74bb49599efb,2764,What is the place of birth of the composer of song Ma Che Freddo Fa?,['Santa Maria a Vico']," The correct answer is: Santa Maria a Vico, Caserta."
4feab58950d63f3cc9a90c985f3d8be23e9dc97d53f03989,3303,"Which film was released earlier, Komaligal or Times Of Joy And Sorrow?",['Times Of Joy And Sorrow']," The correct answer is: Komaligal was released earlier, in 1976."
3cd55b0826fed3ba2514f1f3477412ceb1d54c958b74d2a1,3817,Where was the place of death of Salin Mibaya's husband?,['Pyay']," The correct answer is: Beaulieu-sur-Loire, France."
f920e9270cd0ef6a7db5e9f31c830c591a4e6443084ad25d,3191,What is the award that the composer of film Shivaay got?,['Filmfare Award'],"

The correct answer is: The composer of film Shivaay, Mithoon, won the 64th National Film Award for Best Special Effects in 2017."
04a89b092e375c921d967a3cb6cb77c6caf28ff1ec3a0dbf,6899,"Which film has the director who was born earlier, Born Into Brothels or Dr. Goldfoot And The Bikini Machine?",['Dr. Goldfoot And The Bikini Machine']," The correct answer is: Born Into Brothels. Zana Briski was born in 1966, while Norman Taurog was born in 1899."
d1cd11866ff12ea793c26c2d19db1259fcaa9cc2c7ebc1dc,6662,What is the date of death of the director of film The Man Without A Country (1917 Film)?,['9 September 1923'],"

The correct answer is: The date of death of the director of film The Man Without a Country (1917 Film) is Ernest C. Warde. However, the exact date of his death is unknown."
8af6d8a5fbee80d8de94359d33a5894a0c5169c9a33c7509,7168,Who is the mother-in-law of Queen Insun?,['Queen Munjeong'],
9b357d3b583cd0dd72575f76173c48b9f8704ce7af37cac3,6147,What is the place of birth of Princess Amalia Of Saxe-Weimar-Eisenach's husband?,['Soestdijk Palace'], The correct answer is: Prince Henry of the Netherlands was born in Soestdijk Palace.
1e7b44a5002efba074f208c9778567477cc4d4a1ac53d7ef,4797,"Which country Albertine, Baroness Staël Von Holstein's father is from?",['Sweden'], Sweden
238c9791d4b5657f901615f165c478530891a2986fe93d05,4267,"Who was born later, Faiz Muhammad or Guillermo Capetillo?",['Guillermo Capetillo'], The correct answer is: Guillermo Capetillo was born later.
ef06eb197dec40c7fd672fcd6a3c2780917ec8c686049956,4132,Are the directors of both films When Lovers Part and Ladies In Distress from the same country?,['no']," Yes, both films were directed by Sidney Olcott."
8a758fe292d901d43c7729a09392968963811f61842518f3,6907,What nationality is the performer of song Mimi (Song)?,['French'], The correct answer is: The performer of song Mimi is French.
6c9e7d34cc840d3ef62aba7cf1fddf9501e0e238a3e56c80,4774,"Who lived longer, Werner Mensching or Karel Zich?",['Werner Mensching']," Werner Mensching was born on December 23, 1933, and Karel Zich was born on June 10, 1949. Therefore, Karel Zich lived longer than Werner Mensching."
b058a6541fba988d17aa0172344f2b537993008bedd729d5,4098,"Which film was released earlier, Nous, Princesses De Clèves or It'S A King?","[""It'S A King""]"," Nous, Princesses De Clèves was released earlier, on 3 March 2011, while It'S A King was released in 1933."
44fb06a1df8d376125f751d0bdee7696585e5c0d1a4e9f02,4629,What is the date of birth of Alfonso Fadrique's father?,['13 December 1272'],"

The correct answer is: The date of birth of Alfonso Fadrique's father is unknown."
0c7274b5100ebeee9e7c1437949590cf5722c3f00b454f92,4176,Do both films A Trial In Prague and Three Strangers have the directors that share the same nationality?,['yes']," Yes, both films have directors that are Czech. Zuzana Justman is a Czech-American filmmaker, but she was born in Czechoslovakia and her nationality is Czech. Jean Negulesco is a Romanian-American filmmaker, but he spent most of his career in Hollywood and is considered a Hollywood filmmaker, but he was born in Romania and his nationality is Romanian. However, the film A Trial In Prague is about Czech history and was made in the Czech Republic, while Three Strangers is an American film noir."
1f69042b1b5c54db57567137b3cc824c3cf27504897bd17d,4003,"Who was born later, Kiplangat Sang or Stein Erik Hagen?",['Kiplangat Sang'], The correct answer is: Kiplangat Sang was born earlier.
f5baef0cdea8281ca147cfad48a104a418e04e3a8667cde5,5240,What is the place of birth of the director of film Confusion Na Wa?,['Barkin Ladi'],"

The correct answer is: Kenneth Gyang was born in Barkin Ladi of Plateau State, Nigeria."
3be59c383b827f15b3aeae8e3be3403f89c8635f0acf9330,4396,Where was the wife of Alfred L. Copley born?,['Seyðisfjörður'],"
The correct answer is: Jónína Tryggvadóttir was born in Seyðisfjörður, Iceland."
d9a612aad6d6d6f504633151e88dd819e36ed39303c0658b,5575,"Which film was released earlier, Pal Pal Dil Ke Paas or Another Earth?",['Another Earth'],"

Answer: Pal Pal Dil Ke Paas was released earlier, in 2009. Another Earth was released in 2011."
60163d86d206aaa179b61a2d43b27a7ec909b724b5685b50,4327,Which country Jakobea Of Baden's mother is from?,['German'],"

Answer:
Baden"
0a115dd145605a6f2b0eeb01830ff1b3c2a38f81e6734097,5734,Who is the child of the performer of song La Voix (Song)?,['Greta Thunberg'], The child of the performer of song La Voix is Greta Thunberg.
9354c44bd9db99cfb2b8f803def7504f1a8bf16e182b5514,4864,Where was the father of Francesco I Acciaioli born?,['Florence'],"

The correct answer is: The father of Francesco I Acciaioli was born in Florence."
8e55a3cb4c213a132ff3bfef7a6df6290427488e9b732883,5822,Where does the director of film Scarecrow (1984 Film) work at?,['High Courses for Scriptwriters and Film Directors'], Rolan Bykov works at Mosfilm.
38387b0175b1713c6f7cc99561f16413ccb360fdcb00e814,6308,Where did Elisabeth Zu Fürstenberg's husband die?,['Stockach'],"

The correct answer is: Elisabeth Zu Fürstenberg's husband died at the Battle of Stockach in 1799."
a761220766aeb2fafc85b9753e54c449fb1464f03a4b51df,5616,What is the place of birth of the performer of song El Beso (Song)?,['Málaga'],"

The performer of the song El Beso is Pablo Alborán. He was born in Málaga, Spain."
7a0ae184978fbdd3e5e38ac179861b1951878baaac395592,4287,What is the place of birth of the director of film Special When Lit?,"['Sydney, Australia']","

The correct answer is: Brett Sullivan was born in Sydney, Australia."
4ad3d43b4e53817be115414af1638d04328f437bb748ebf1,6815,Who is the uncle of John Of Brienne?,['André of Brienne'],"

Answer: John Montgomery Glover"
569f8b123108053ea946f9efffbe0406abcfd288b5b13bf2,4759,"Which film has the director who died earlier, Deuces Wild or Cavalcade Of The West?",['Cavalcade Of The West'],"

The correct answer is: Cavalcade Of The West. Harry L. Fraser, the director of Cavalcade Of The West, died in 1974. Scott Kalvert, the director of Deuces Wild, died in 2014."
47659268bc430f7e640db930b97fed4d0670cce46cdb83f8,4961,"Which film has the director died later, The Rebellion Of The Brides or Arizona Gang Busters?",['The Rebellion Of The Brides'], The correct answer is: Jean Rollin died later than Sam Newfield.
ffb74b527f19f9e8c0fdc8a392174309f50696c95cbd7c97,4993,"What nationality is Henry Clifford, 2Nd Earl Of Cumberland's wife?",['England'], English
